has_company_logo,has_questions,text_lemma,word_length,required_experience_Associate,required_experience_Director,required_experience_Entry level,required_experience_Executive,required_experience_Internship,required_experience_Mid-Senior level,required_experience_Not Applicable,required_education_Associate Degree,required_education_Bachelor's Degree,required_education_Certification,required_education_Doctorate,required_education_High School or equivalent,required_education_Master's Degree,required_education_Professional,required_education_Some College Coursework Completed,required_education_Unspecified,required_education_Vocational,industry_grp_Admin/HR,industry_grp_Architecture & Engineering,industry_grp_Arts & Entertainment,industry_grp_Broadcasting/Publishing,industry_grp_Business/Consultancy,industry_grp_Computer Prog,industry_grp_Construction,industry_grp_Education,industry_grp_F&B,industry_grp_Financial Services,industry_grp_Healthcare,industry_grp_ICT,industry_grp_Legal & Accounting,industry_grp_Manufacturing,industry_grp_Marketing/Advertising,industry_grp_Oil & Energy,industry_grp_Others,industry_grp_Public Admin,industry_grp_Real Estate,industry_grp_Scientific R&D,industry_grp_Security and Investigations,industry_grp_Social Services,industry_grp_Telecommunications,industry_grp_Transportation & Storage,industry_grp_Wholesale/Retail,fraudulent,y_pred
0,1,receptionist looking director first impression also cosmetology student outgoing bubbly polished individual responsible greeting customer checking customer assisting manager stylist keeping salon clean answering phone professional manner qualitifactions cosmetology studentpassionate cutting hairattention detailscommitted working flexible schedule including weekend eveningsdedicated great servicelistening understanding wantsefficiently effectively resolving issue accordance policyproficient using computer track informationability read english,54,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,0,business business telephone sale around sport old successful currently interviewing motivated sale professional fairlawn office sale representative make great money love enjoy positive fun working environment around sport primary goal partner school help fund athletic program providing inexpensive advertising solution local business result program help build strong relationship school local community closer following quality successful sale person want speak willingness learnability follow proven systemdedicated excellencecommitted helping otherssuccess minded driven earn great livingwe provide following rep inside phone sale fun environmentunlimited high quality call listsgreat compensation bi weekly payprofessional mentoring supportweekly monthly sale contest,93,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,new development project leader permanent job coordination project management new development project act leader perform project management duty new development project leading cross functional team defined gated npd process location atlanta ga usajob type permanentjob requirement responsibility specific responsibilitiescoordination project management new development project act leader perform project management duty new development project leading cross functional team defined gated npd process lead cross functional team development project timeline maintain throughout life project periodically present status project management facilitate coordinate project activity minimize project timeline assign alternate member find alternative resource personally complete project task member absent unable complete task timeline develop manage project budget including development expense capital tooling expense tooling guide develop new product meet cost target primarily responsible creating preliminary cost estimate conjunction engineering primarily responsible accuracy preliminary cost estimate final costing product define role responsibility member undefined process new process created unique instance occur manage collection project data npd process gate exit release shipment document facilitate meeting record meeting minute connect member appropriate personnel including manufacturing test lab legal drive manufacturing personnel supply chain towards completion pilot build inventory build education requirementsbachelor science degree engineering applicable four degree minimum eight year project management design process engineering manufacturing engineering alternately fifteen year proven related field environment managing project working cross functional environment functioning project leader required strong organizational skill required visit,223,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,account assistant account assistant canterbury k progressive employer seeking experienced account assistant join thriving expanding finance department reporting financial director responsible variety account function follow procedure opening new account process purchase invoice expense processing invoice day matching batching coding dealing supplier query timely manner organising payment run keep purchase ledger date time post cash computer system cashbook confirm daily sale invoice issue copy sale invoice customer make payment via bacs cheque cover staff account department required year account perform reconciliation including cash ledger good interpersonal skill analytical thorough computer literate including excel word part,94,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,sr manager plant controller tyler tx experienced sr manager plant controller required responsibility reconciliation inventory movement internal external customer closely measurement operation team understand report communicate variance job responsibility position essentially function controller operation nederland responsible revenue expense capital accounting terminal additionally role serve key resource respective manager head operationsreporting director accounting administration manager staff people including supervisor role responsibility resource planning accommodate business growthcoordinate monthly financial close according sxl close schedule ensuring volume accounting balancing complete accurateresponsible reconciliation inventory movement internal external customer closely measurement operation team understand report communicate variancesdevelop accurate complete timely invoicing accounting customer commercial contract review commercial contract order deliver appropriate monthly billing ensure compliance execution contractual termswork cross functionally support resolve issue timely basis additionally provide high quality inventory invoice inquiresprepare monthly reporting analysis budget actual revenue expense variance develop additional management analytics financial operational data increase visibility transparency terminal resultsadministration capital appropriation budgeting project terminalsupport shared account payable service located nederland processing operating capital expenditure siteworking head operation prepare operating capital budget capital project afe preparation cost trackingcoordination corporate rd party auditssupport change business ensure appropriate accounting control process applied minimum year preferably petroleum terminal plant accounting accounting operation auditing perspectivestrong computer skill system knowledge sap plusstrong general ledger implementing executing financial controlsmust proactively identify financial issue drive towards solutionsability interact management operation advisory capacity relates accounting policy processesability independently minimal remote supervision influence others outside departmentstrong written verbal skillsmust adapt well rapidly changing priority responsibilitiesinventory accounting including working knowledge inventory gain loss issuesability interpret contract term necessary accounting control practicesexperience direct management small sized teamseducational qualification bachelor accounting business financemba cpa preferred gt provide excellent internal external customersperform system implementation upgrade provide permanent position many medium large u company job available website website thousand opening job opening posted anywhere else online online website automatically forward recruiter handling applied job close match contact immediately discus position everything get interview client quickly possible visit,320,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,specialty monomer account manager polymer chemistry exp nj experienced specialty monomer account manager required responsibility negotiate contract key customer cooperation marketing sale managementd job responsibility existing account management growth assigned specialty acrylic monomer account negotiate contract key customer cooperation marketing sale management price negotiation assigned customer prospecting new business within assigned territory special emphasis specialty acrylic monomersincrease market intelligence business bringing customer competitor industry back organizationsupport implementation business area strategy improve understanding market needscreate account plan conjunction global sale marketing implement plansimplementation segmentation business rulesadministrative duty call report account plan maintenance monthly forecasting reporting market intelligence participate sale personnel cross business unit team support sale industrial petrochemical product including plasticizer oxo alcohol standard acrylic monomer assigned account e tq id f n mso list l level lfo gt expectation post audit vendor provided solution standard site documentation purpose participates part process control call group rotating basis requires knowledge site automation safety system expectation control engineer provide solution call problem least contact correct subject expert personnel advanced level support beyond control engineer provide year degreed professional chemical industry willing travel minimum position require occasional international travel strong negotiation skill demonstrated employ superior interpersonal influencing presentation skill interact key decision maker level including senior level management technical personnel internally assigned account proven identify business opportunity develop appropriate strategy relationship deliver commercial result strong focus demonstrated commercial financial acumen polymer chemistry coating adhesive personal care business would solid asset year sale marketing previous sale marketing within chemical industry educational qualification bachelor degree chemical engineering chemistry another similar technical discipline ic mo r f ed account e tq id f n mso list l level lfo gt expectation post audit vendor provided solution standard site documentation purpose participates part process control call group rotating basis requires knowledge site automation safety system expectation control engineer provide solution call problem least contact correct subject expert personnel advanced level support beyond control engineer provide provide permanent position many medium large u company job available website website thousand opening job opening posted anywhere else online online website automatically forward recruiter handling applied job close match contact immediately discus position everything get interview client quickly possible visit,358,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,chief accountant tpg searching chief accountant one business partner responsibility update book record ensure quality work performed member department term compliance legislation also term professionalism partner manager accurate clear concise presented timely forward required ensure correct preparation trial balance checking according term agreed ensure correct preparation monthly quarterly annual required report reviewing tax return reporting authority assistance aspect financial accounting tax treatment monitor execution internal accounting problem solving term status list issue list check list checking statutory financial statement major customer supplier order clear inconsistency reporting monthly managing director preparing management report requested performs monthly reconciliation client supplier intercompany good knowledge sapfluency englishuniversity degreeat least year management positionplease posse one requirement,111,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,telesales fantastic opportunity right people really push remain focused job one posting job miss boat adviser earn excellent commission also enjoy typical sale job dread getting repetitiveness day hand confident hardworkingall rest teach,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,luxury resort hiring prep cook luxury resort hiring prep cook begin mid february position seasonal approximately month great opportunity showcase kitchen future event job description prep cook responsible assisting chef food production well maintaining cleanliness sanitation standard kitchen multi task prep responsibility multiple function knowledgable product posse adequate knife skill required skill ideal candidate posse following qualification participate area food production adhere standard food quality sanitation maintain cleanliness kitchen dependable oriented use best maintaining professional welcoming environment strong organizational skill flexible hour scheduling long hour standing walking available minimum shift including weekend evening exert pound force occasionally pound force frequently constantly lift carry push pull otherwise move object communicate understand english flexible schedule pas background check felony pas drug test minimum kitchen line experienceplease reply contact informationmust send resume order receive call back,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,digital ad sale account executive digital ad sale account executiveexperience yearslocation new york nyan outgoing self motivated energetic person looking break advertising medium sale specific focus digital medium space creating update ad sale proposal identifying need develop ad sale solution fast learner understanding internet advertising technology work explain ordinary termsba b required forecast revenue manage opportunity using crm salesforce,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,1,administrative assistant providing something new healthcare something based best patient imagine walk medical facility immediately received someone care patient patient seen rapidly average door doctor le minute facility provide patient access board certified emergency medicine physician service well modern technology equipment including ct scanner lab facility hyper efficient offer advanced service cost typically lower cost hospital er patient love high touch high quality service provide employee love provide quality care environment collaborative fun modern responsibilitiesthe administrative assistant business partner responsible performing various administrative duty designated administrative function maintains close highly responsive relationship day day activity within assigned function work independently capable carrying assigned responsibility minimum direction ensures strict confidentiality record document related pertaining high level plan decision affecting operation purpose professionally perform administrative duty executive management perform duty enthusiasm charisma develop greater understanding supporting responsible effective playerresponsible use effective skill create positive everyone around youyou responsible self starterresponsible proper processing maintaining executive materialsadvanced knowledge microsoft suite ie excel outlook wordexcellent management skill sense urgency ensure deadline met responsible mastering use computer system related software practice management software plan appointment meeting travel arrangement maintains accurate calendar appointment assist department management schedule prepares correspondence necessary including word processing spreadsheet preparation report generation internal external request timely manner organizes prioritizes large volume callshandles confidential non routine professional manner demonstrates integrity trustworthiness high school diploma ged equivalent equivalent experiencebachelor degree preferred year previous administrative assistant experiencedemonstrated proficiency m office word excel outlook visio powerpointdemonstrated communicate well establish maintain effective working relationship management vendor co worker,251,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,auto industrial part sale position looking good people repairing machine like tractor automobile computer dishwasher equipment please contact u discus joining need people help customer identify part troubleshoot issue tractor industrial equipment desk job need speak people phone appreciated train right candidate mechanically inclined fix equipment want hear required skill demonstrates prompt timely responsive area job multitask keeping priority spend much day phone desired skill automotive part auto repair preferred train,71,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,material manager hospital near casper wy dynamic position nurse leader manager clinical purchasing good clinical skill sometimes scrub administrative purchasing material management minimum requirement nursing plus business management purchasing logistics supply chain management hospital setting,35,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,executive assistant task lead creating ncrc president congress recognized unique complex challenge interdependency exist national capital region meet challenge imposed unique mission ncrc work elected leader homeland security advisor agency leader manager chief officer emergency planner first responder infrastructure owner operator others enhance planning interagency multijurisdictional coordination effort analyze manage risk coordination interoperability integrate line policy effort ncrc procured consultant analyst service support activity performed consideration mission stakeholder need project objective front office executive support chiefly form research analysis writing editing also provision subject matter expertise support coordination planning effort outreach briefing support meeting exercise support technical administrative support support ncrc organization change management human capital planning project scope support director deputy director provide support preparing wide variety high level recurring nonrecurring correspondence report document obtained director ncrc senior level staff ncrc office staff program related file dhs fema regional consortium source provide administrative type support management level personnel includes limited graphical documentation planning support project administration program management support event planning administration mail service record data input others task lead capacity perform back fill project manager needed human capital planning organizational change managementprovide direct support division director deputy director limited provide facilitation administrative support including administrative office logisticsprovide meeting support creating meeting draft agenda submitting notice calendar invitation meeting scheduling meeting facility equipment arranging logistics set facilitating meetingswork independently scheduler organizes extensive travel arrangement ncrc leadership includes scheduling transportation reservation preparing travel order voucher based general travel intention known preference director accordance appropriate federal ncrc fema dhs travel regulation assist making arrangement sponsored event ensuring proper protocol followed receives telephone call greets visitor ascertains nature call visit inform director incumbent manage request director office determines appropriate action message visitor based upon detailed knowledge ncrc program operation review comprehend interpret consolidate creation congressional briefing submission interpreting policy liaising hill staff leadership position provide administrative support director senior level ncrc staff coordination effort federal entity assist state local preparedness emergency management emergency response official organization national capital region e g homeland security advisor chief emergency manager mayor county administrator police fire chief federal inter agency edit prepare emergency preparedness response policy document prepares briefing presentation policy based ncr knowledge numerous emergency management emergency response organization ncrcollaborates establish update set office protocol director office andcreates various record file ensure effective efficient operation director office needed serve liaison director junior level staff assist administrative staff locating selecting appropriate guideline reference procedure application used project within director office proficient microsoft office graphic office automation tool produce document without error needed provide various administrative support duty assigned throughout office ncrc office program various location required skill active fema suitability clearance requires immediate startexcellent telephone skill solid microsoft office suite skill us produce wide range document often require complex format graphic table within text editing reformatting electronic draft updating revisingexisting database spreadsheetsbachelor degree preferred year administrative supportmust strong microsoft project desired skillspast providing consulting administrative support leadership federal government fema dhs agency preferred emergency management background understandingproject management lead projectskey personality trait strong interpersonal skillsteam playerpersonal flexibilityclearance requirement required active fema suitability clearancecitizenship required,508,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,hadoop developer duration monthsrequired skill develop various facet hadoop enterprise ecosystem hadoop map reduce hive pig hdfs h catalog zookeeper oozie imp minimum year total year hadoop development job description responsibility develop various facet hadoop enterprise ecosystem cater real data processing requirement design develop map reduce program provide l l hadoop support large cluster ranging help guide l support engineer fix day day operational issue perform tuning increase operational efficiency continuous basis formulate method enable consistent data loading optimize hadoop operation monitor health hadoop cluster generate performance report monitor provide continuous improvement maintenance hadoop configuration file skill required total year industry minimum year hadoop development operation environment configuring setting hadoop cluster provide support foraggregation lookup fact table creation criterion map reduce tuning data node nn recovery linux unix osservices administration shell awk scripting building scalable hadoop application core java hadoop map reduce hive pig hdfs h catalog zookeeper oozie hand sql oracle sql database hbase cassandra mongo db building large scale real world backend middle tier system javaexperience tool integration automation configuration management git jira platform excellent oral written presentation skill analytical problem solving skill self driven independently part,189,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,sr architect sr ia collaborat art director developer copywriter account strategis number agency stakeholder conceive refine idea across digial channel beyond sr ia also client undersand business model goal help define strategy content feature design web site sr ia define site architecture navigation serf blueprint site upon aspeccts built computer skill omnigraffe visio prototyping software mobile desktop eyars internet application development multimedia interactive advertising knowledge programming scripting language cs javascriptjava assetfamiliarity database technology m sql oracle specifically database schema design table creation querieswriting technical specification documentation example requested implementing deploying text emailsoutstanding portfolioa thorough understanding internet technology implementation processesability ass rd party technical vendorsmust canada,105,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,manager process design improvement client leading telecommunication medium serving million customer nationwide conducting search manager process design improvement general guidance director process engineering integration individual responsible leading executing assigned initiative initiated impacting department manager analyze data identify opportunity meaningfully drive business forward responsible designing implementing creative solution instituting rigor consistency around implementation approach well driving success based metric assigned project initiative manager interface senior management throughout collaborate strategic tactical solution impact operation bachelor degree six sigma certification black belt commitment achieving mutually agreed upon timeframe project management professional pmp certification preferred seven ten year business process engineering process improvement desirable involving broad based system utilizing tool technique effect business change seven ten year development implementation maintenance large scale process change preferably across multiple organization seven ten year organizing planning executing large scale project conception implementation involving internal personnel contractor vendor analyze project need determine resource needed meet objective seven ten year hand project program management demonstrating strategic use technology improve business process support critical business strategy seven ten year facilitation leadership drive entrepreneurship structured thinking strategic insight relationship building demonstrated excellent interpersonal skill effectively communicate peer sponsor staff senior management vendor contractor present discus technical functional management clear concise way explains complex topic persuasive promotes consensus strong analytical problem solving conceptual skill perform multiple task adjust priority based workload direction management highly flexible creative inquisitive interfacing senior leader proficiency analyzing data system e g cable data existing reporting portal identify improvement opportunity perform root cause analysis identify drive improvement key performance indicator process enhancement design expertise formal project management methodology implementation broad understanding business process challenge opportunity broad introduction new technology standard effectively adapt rapidly changing technology business need,279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,executive administrative assistant supervision executive director position provides varied complex high level confidential administrative support executive director manages key administrative process including board committee meeting position responsible coordination activity timely flow executive office position privy confidential critical nature therefore requires diplomacy discretion function efficiently effectively fast paced professional environment essential function inclusive provide dedicated administrative support executive director serve liaison executive director internal external group anticipate executive director need act accordingly proactively bring together appropriate people resource support executive director addressing issue maintain executive director calendar provide reminder appointment communicate change cancellation affected party brief executive director daily schedule meeting provide expertise data entry report specialized software application generating applicable correspondence report budget presentation organize office mail make travel arrangement maintain supply plan meeting prepare document meeting behalf executive director serve liaison executive director board director senior staff coordinate board committee meeting handle logistics including preparation maintenance distribution related material act recording secretary meeting ensure documentation accurately reflects attendee agenda item vote outcome decision made coordinate navigation contract request proposal grant applicable document board committee maintain agency record required law accordance agency record retention requirement manage coordinate project assigned meet planned outcome goal participate planning coordination special project scheduling meeting developing project team providing meeting minute providing project document selection outside vendor working consultant bachelor degree year administrative role including support executive level staff equivalent combination education effectively perform essential function position working board director strongly preferred demonstrated handle confidential professional discreet manner stay focused independently manage multiple task project competing priority deadline screen prioritize communication opportunity external internal sourceshighly proficient software program word excel powerpoint gmail extensive administrative preparation presentation exceptional organizational skill judgment professional demeanor defuse emotional situation calm manner excellent written verbal interpersonal skill communicate effectively level employee constituent varied socio economic multi ethnic group individual,299,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,operation relation assistant please note application without cover letter accepted datafinch rapidly growing technology creator catalyst comprehensive cutting edge technological solution family provider teacher special need community catalyst provides state art platform collection management use behavioral data job responsibilitiesreporting datafinch operation manager position responsible providing exceptional operation support assisting following duty provide outstanding assisting customer system troubleshooting phone chat help maintain billing record overall client account support effort develop internal communication system process coordinate office property management need including placing supply order tracking building maintenance request assist software testing support development excellent written verbal skill posse high level professionalism enthusiasm thrive fast paced environment solid microsoft office apple product major web browser standard social medium platform oriented high level comfort handling regularly changing priority deadline willingness flexible schedule occasional overtime needed perform various general office administrative clerical duty ba communication marketing business relevant field,144,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,support engineer united technology group utg looking entry level support engineer join outstanding position entry level technical position support engineer responsible response resolution escalation incoming technical client issue request submitted phone e mail chat client portal objective support engineer provide excellent reflecting client focused approach utg take ba b similar degree computer electronics relevant preferred least two following industry certification required microsoft technology associate mta comptia network microsoft certified solution associate mcsa window window advanced certification may substituted lieu mcsa requirement based staffing need itil foundation preferred year troubleshooting current version window desktop o year administering following technology preferred current version window server family operating systemcurrent version microsoft exchange servera working knowledge following technology current desktop laptop server networking basicscurrent window desktop server operating systemswindows active directory user management administration group policy current exchange servercommon server backup solutionscommon desktop application including microsoft office suite strong interpersonal written oral skill detailability present idea solution user friendly languageproven troubleshooting diagnostic skillsstrong client orientationexperience working oriented collaborative environment,165,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,account executive digital ad sale digital ad sale account executiveexperience yearslocation new york nyan outgoing self motivated energetic person looking break advertising medium sale specific focus digital medium space creating update ad sale proposal identifying need develop ad sale solution fast learner understanding internet advertising technology work explain ordinary termsba b required forecast revenue manage opportunity using crm salesforce,59,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,senior qa member bulgaria searching strong professional qa member lead create develop test case procedure derived specified project requirement collaborative design session responsibility coordinate set appropriate test environment perform integration functionality system regression acceptance testing using manual automation method testing tool accurately report track defect throughout development life cycle analyze research issue assist support production environment pro actively report critical issue risk management via online issue request tracking system jira calculate testing estimate develop testing schedule assigned project update change maintain documentation related manual automated testing process coordinate test set assigned project including environment change control pre defined data attend project meeting review quality assurance representative requirement least year qa general specifically web http bi testingclient server testingautomatic testing toolswriting running automated test current toolhigh level english written spoken writing qa documentation methodology well organized pay detail diagnosing reporting tracking resolving quality issue solve problem creatively mange qa member advantage knowledge javascript php advantage gaming arena advantage working agile environment advantage,161,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,senior test analyst really cool opportunity join best field tremendously interesting datacentric project working one new zealand largest successful investment fund manager strong streak fun camaraderie within definitely enhance working key position come technical background dig code diagnosing issue flexibility listen others working collaboratively banter filled harmony keen talk test analyst background database backend testing plus lot exposure sql etl ssis ssrs working agile methodology feature driven development specifically need thoroughly enjoy working cracking pace delivery key focus natural personality style,81,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,new introduction engineer biocartis innovative biotech develops versatile molecular diagnostic platform low highly multiplexed detection molecular based biomarkers ease use operational characteristic diagnostic platform lower entry barrier molecular diagnostic testing based mechelen lausanne biocartis young organization highly talented people believe right thing right way driven challenge working top entrepreneur biotech industry keep pushing technology reach new level exciting environment working hard fun equally important respect keyword organization biocartis value opinion input employee belief open culture lot order support design engineering start optimization life cycle management manufacturing production system facility equipment process product component reporting technical service manager biocartis looking new introduction engineer mechelen f role description npi engineer responsible accountable introduction new product assay process biocartis r transferring partner biocartis operation accomplish build lead multidiscipline applicable cross new project team role npi engineer plan execute deliver project according deadline budgetary quality goal includes mobilizing resource coordinating effort member third party contractor consultant order deliver project according plan mainly interacts operation r biocartis partner detailed role description delivers project within budget line quality requirement build lead new project team cross functional cross towards execution new process introduction includes monitoring performance team acting needed providing performance feedback member functional manager develops maintains executes strategy plan planning pro active risk based mitigation improvement plan successful new process introduction communicates effectively across discipline keep management key stakeholder incl external informed project status issue conflict mitigating action necessary detailed project management task master basic project management skill via formal training project management hand mature use tool concept managing project defines project charter scope goal deliverable line therequirements deadline biocartis operation project stakeholder develops project plan schedule project timeline milestone using appropriate toolsand generates associated communication document estimate resource participant needed achieve project goal required negotiate department resource manager acquisition required personnel within determine ass need additional staff consultant make appropriate recruitment necessary project cycle profile competenties master science engineering relevant technical area minimum year relevant manufacturing preferably pharmaceutical medical device diagnostics industry process transfer leading cross functional cross team master basic project management skill mature use tool concept managing project analyze engineering problem propose effective solution well developed interpersonal skill advanced knowledge orally writing dutch english m office m project result oriented driven teamplayer eager learn flexible pro active mindset,375,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,0,senior software engineer pay competitive salary offer meaningful stock equity promising venture well important focus offer benefit meal drinksbreakfast lunch dinnersnack wall healthy junk food fully stocked fridge drink beer tapwellnessweekly yoga sessionsembarcadero running pathsbike garage shower bike workcustomizable ergonomic set upgym reimbursementintramural sport competitorssoccersoftballbasketballand morecompany celebrationsoff site dinnersmilestone celebratory outingscompany house site partieregular happy hourscomputer software required year education required bachelor degree job description thing expect server engineer massive data extremely high trafficability get thing doneunderstand size space complexitythink qualityknow http request response look likeknow rest ispassionate technology job responsibility massive data extremely high trafficthink qualityknow http request response look likeknow rest ispassionate technology job qualification,107,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,engineer online video platform currently looking next superstar join growing madrid committed building star smart encompass hard play harder mentality engineer online video platform ovp responsible end end management video delivery studio lab end viewer experience role take ownership online video platform implement working ovp vendor consultant including solution architect implementation engineer api resource interpret user requirement use translate executable task aid implementation process key job responsibilitiesmanage online video platform video workflow management entitlement content management among critical area successfully configure set system initial phase delivery support system user train editorial staff necessary delivery meta data copy viewing platform portal apps ensure successful delivery studio lab end user utilizing monitoring tool employing qa throughout entire process quickly identify escalate issue ensure timely resolution issue internal external resource responsible various area including cdn drm apps storage team proactively communicate collaborate internal external stakeholder minimum year video platform engineering planning content managementstrong technological knowledge digital video delivery unmanaged network end userssolid project management skillscomprehensive adaptive video streamingthe latest codecsencoders transcoders playerscontent management systemslatest content protection technology like drm watermarkingcdnstv video broadcast multimedia production publishingworkflow platform processesexperience groovy scriptsexperience web development technology dhtml javascript xml restbroad cross functional understanding process ovp impact area english professional working proficiency build relationship across business diverse range level peoplea player willing share responsibility confer others lead stream necessary contribute committedly idea future thinkingpluses paid tv service industryworking proficiency spanishpassion enthusiasm technology internetflexible manage multiple requirement fast paced changing environment,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,senior system tech system administrator opportunity small le employee business since also one ge healthcare partner centricity practice solution software emr customer hardware others use data center software need also internal network looking additional person support history changing job every year need looking long term people year experiencedependable punctualexcellent skill positive attitude professional demeanor appearanceoperates efficiently pressureability handle multiple prioritiesgood interpersonal skill exceptional skillsstrong critical thinking problem solving skillsmicrosoft server including hyper vmicrosoft active directorymicrosoft exchange microsoft sharepoint microsoft sql server microsoft virtualization hyper v app v microsoft system center sccm scom scsm scvvm san nasexperience patch managementadvanced printer peripheral device troubleshooting skillsnetworking tcp ip dns dhcp,107,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,data entry rep data entry representative responsible simultaneously managing inbound outbound phone call processing payment multi task important position need input data computer system phone customer customer may calling reason regarding bill service account role requires quick learner think foot little supervision previous retail collection plus reliable hardworking serious applicant pay start type wpm mnimummust reliable transportationmust pas criminal background checkmust great phone skill,64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
